phone,price,brand
Logitech Wireless Mouse M325 - Peacock Blue (910-002387),73.80,Logitech
Logitech Wireless Mouse M238 - Monkey (910-004497),52.80,Logitech
Samsung Galaxy S6 Edge Plus Dual SM-G9287C (Gold),"2,599.00",Samsung
Samsung Galaxy S7 (SM-G930F) 32GB Silver Platinum,"2,530.00",Samsung
Samsung Galaxy S7 (SM-G930F) 32GB Gold Platinum,"2,530.00",Samsung
Logitech Wireless Mouse M325 - Dusty Rose (910-002388),73.80,Logitech
Logitech Z906 5.1 Speaker System + Bluetooth Adapter Combo kit,"1,428.00",Logitech
Logitech Speakers Z506 (980-000462),338.00,Logitech
Apple iPhone 6s 16Gb Silver [FREE GIFT : Silicon Holder],"2,999.00",Apple
Apple iPhone 6s 16Gb Silver,"2,995.00",Apple
Apple iPhone 6s 16Gb Space Gray [FREE GIFT : Silicon Holder],"2,999.00",Apple
Logitech M325 Wireless Mouse - Light Silver (910-002325),73.80,Logitech
Logitech G240 Cloth Gaming Mouse Pad (943-000046),60.80,Logitech
Huawei Y5 II CUN-L22 Black,499.00,Huawei
Apple iPhone 6s 16Gb Rose Gold [FREE GIFT : Silicon Holder],"2,999.00",Apple
Apple iPhone 6s 16Gb Rose Gold,"2,995.00",Apple
Apple iPhone 6s 16Gb Gold [FREE GIFT : Silicon Holder],"2,999.00",Apple
Huawei Honor 5c (16GB ROM +2GB RAM) (13MP+8MP) Octa Core Ori Huawei MY (Silver),755.00,Huawei
Huawei Y5 II CUN-L22 White,499.00,Huawei
Samsung Galaxy Note 5 N9208 32GB Black,"2,389.00",Samsung
Samsung Galaxy Note 5 N9208 32GB White,"2,389.00",Samsung
Lenovo A6000 Black [Silicon Holder Bundle],499.00,Lenovo
Samsung Galaxy Note 5 N9208 32GB Silver,"2,498.00",Samsung
Huawei P9 32GB Dual SIM LTE (Prestige Gold) Official Huawei Warranty,"1,989.00",Huawei
Xiaomi Mi 4i 4G 16GB (White),689.00,Xiaomi
Huawei Honor 5c (16GB ROM +2GB RAM) (13MP+8MP) Octa Core Ori Huawei MY (Gold),766.00,Huawei
Huawei P9 Lite 16GB Black [FREE GIFT : TEMPERED GLASS],949.00,Huawei
Samsung Galaxy Note 5 N9208 32GB Gold,"2,479.00",Samsung
Asus ZenFone 2 Laser ZE500KL-1K367WW 2GB/16GB (Blue),569.00,ASUS
Xiaomi Mi 4i 4G 32GB (Gray),769.00,Xiaomi
HTC One E9 Dual Sim E9w 0PL3100 Pearl White,959.00,HTC
HTC One ME Dual Sim M9ew Meteor Grey,"1,469.00",HTC
Oneplus X E1003 16GB (Black),"1,100.00",Oneplus
Huawei P9 Lite 16GB Gold [FREE GIFT : TEMPERED GLASS],949.00,Huawei
Huawei P9 Lite 16GB White [FREE GIFT : TEMPERED GLASS],949.00,Huawei
HUAWEI P9  PLUS GOLD [FREE GIFT : HUAWEI Y3C + LOCA  10000 Mah POWER BANK],"2,499.00",Huawei
Samsung Galaxy A9 Pro A910F Black  [OFFICIAL SAMSUNG ELECTRONIC WARRANTY],"1,840.00",Samsung
Huawei Honor 5X L-22 Gold [ FREE GIFT : HARD CASING X-MEN + T-SHIRT X-MEN ],843.00,Huawei
Huawei Honor 5X L-22 Grey [ FREE GIFT : HARD CASING X-MEN + T-SHIRT X-MEN ],828.00,Huawei
Huawei Honor 5X L-22 Silver [ FREE GIFT : HARD CASING X-MEN + T-SHIRT X-MEN ],828.00,Huawei
Lenovo P90 (White),748.00,Lenovo
Samsung Galaxy S7 Edge 32GB (Black),"2,825.00",Samsung
Huawei P9 Plus 64GB (Grey) Original Huawei Malaysia Warranty,"2,599.00",Huawei
Huawei P9 Plus 64GB (Grey) Original Huawei Malaysia Warranty,"2,599.00",Huawei
Samsung Galaxy A9 Pro A910F White  [OFFICIAL SAMSUNG ELECTRONIC WARRANTY],"1,840.00",Samsung
Logitech G602 Wireless Gaming Mouse (910-003930),238.00,Logitech
Samsung Galaxy J3 J320G DS (Black),585.00,Samsung
Asus ZenFone Go ZC500TG-1B083WW 2GB/16GB (White),488.00,ASUS
Asus ZenFone Go ZC500TG-1D128WW 2GB/16GB (Blue),488.00,ASUS
Xiaomi Mi4 3G 16GB (White),649.00,Xiaomi
Samsung Galaxy Note 5 32GB (Silver),"2,479.00",Samsung
Samsung Galaxy Note 5 32GB (Black),"2,479.00",Samsung
Samsung Galaxy J5 8GB (Black),749.00,Samsung
Samsung Galaxy A7 (2016) 16GB (White),"1,779.00",Samsung
Samsung Galaxy J3 J320G DS (Gold),585.00,Samsung
Asus Zenfone 3 Ultra (ZU680KL) Silver [FREE GIFT : Hotel Voucher worth RM 500],"2,549.00",ASUS
Asus Zenfone 3 Ultra (ZU680KL) Silver,"2,499.00",ASUS
Samsung Galaxy J3 8GB (2016) Gold - Original SME Warranty,565.00,Samsung
Samsung Galaxy J5 16GB (2016) Black,849.00,Samsung
Samsung Galaxy J1 Ace VE 2016 8GB (Black),379.00,Samsung
Samsung Galaxy J1 Ace VE 2016 8GB (Blue),379.00,Samsung
Samsung Galaxy J1 Ace VE 2016 8GB (White),379.00,Samsung
Samsung Galaxy A3 (2016) 16GB (Black),"1,219.00",Samsung
Samsung Galaxy J5 16GB (2016) Gold,849.00,Samsung
Samsung Galaxy J5 16GB (2016) White - Original SME Warranty,849.00,Samsung
Original SME Samsung Galaxy J3 8GB (2016) Gold FREE high quality Tempered Glass,571.00,Samsung
Samsung Galaxy J5 16GB (2016) Black FREE high quality Tempered Glass and VR,879.00,Samsung
Samsung Galaxy J5 16GB (2016) Gold FREE high quality Tempered Glass and VR,879.00,Samsung
Samsung Galaxy J5 16GB (2016) White FREE high quality Tempered Glass and VR,879.00,Samsung
Samsung Galaxy S7 Edge 32GB (Silver Titanium),"2,945.00",Samsung
Asus Zenfone 3 5.5” (ZE552KL) 64GB 4GB Original Asus Msia (Black),"1,599.00",ASUS
Asus Zenfone 2 ZE551ML 32GB (Red),849.00,ASUS
Asus Zenfone 3 ZE520KL 4GB | 64GB Sapphire Black,"1,305.00",ASUS
Apple iPhone 5S 16GB Space Grey,"1,200.00",Apple
Samsung J1 2016 (White) FREE YES 30GB Prepaid SIM Card,405.00,Samsung
Asus Zenfone 2 ZE551ML 32GB (Black),849.00,ASUS
Asus Zenfone 3 Ultra (ZU680KL) Silver [FREE GIFT : Anti-Virus Karpersky Worth RM 29],"2,599.00",ASUS
Asus Zenfone 3 Ultra (ZU680KL) Silver [FREE GIFT : Hotel Voucher worth RM 500],"2,599.00",ASUS
"Asus Zenfone 3 Ultra (ZU680KL) Silver [FREE GIFT : Asus Zenpower 10050mAh, Tempered Glass, Silicone Case]","2,599.00",ASUS
Elephone M2 3GB/32GB - Gold,599.00,Elephone
Elephone M3 3GB/32GB - Grey,799.00,Elephone
Elephone M3 3GB/32GB - Gold,799.00,Elephone
Elephone S1-Black,299.00,Elephone
Asus Zenfone 3 Ultra (ZU680KL) Silver [FREE GIFT : Asus Zenpower 10050mAh],"2,599.00",ASUS
Asus Zenfone 3 Ultra (ZU680KL) Silver [FREE GIFT : Casing + Tempered Glass + 32GB Memory Card],"2,599.00",ASUS
Asus Zenfone 3 Ultra (ZU680KL) Silver [FREE GIFT : 64GB memory card],"2,599.00",ASUS
Meizu MX4 32GB Grey FREE Casing + Tempered Glass,599.00,Meizu
Meizu MX4 32GB Silver White FREE Casing + Tempered Glass,599.00,Meizu
Elephone S1-White,299.00,Elephone
Elephone M2 3GB/32GB - Grey,599.00,Elephone
"Acer Iconia Talk 7 (B1-723) 7.0"" IPS, 16GB - Gold",449.00,Acer
"SAMSUNG GALAXY J7 2016 16GB 5.5""- WHITE [FREE GIFT : YES SIM CARD 30GB]",933.00,Samsung
Meizu MX4 16GB Grey FREE Casing + Tempered Glass,499.00,Meizu
Original SME Samsung Galaxy J5 16GB (2016) Gold,849.00,Samsung
Original SME Samsung Galaxy J5 16GB (2016) White,849.00,Samsung
Apple iPhone 6 128GB (Space Gray),"2,699.00",Apple
Samsung Galaxy A5(2016) Gold with 32GB Micro SD,"1,249.00",Samsung
Samsung Galaxy A5(2016) Pink Gold with 32GB Micro SD,"1,249.00",Samsung
"Original SME Samsung Galaxy J5 16GB (2016) Gold, Freegift: Remax high Quality VR",869.00,Samsung
"Original SME Samsung Galaxy J5 16GB (2016) White, Freegift: Remax high Quality VR",869.00,Samsung
Original SME Samsung Galaxy J5 16GB (2016) Black,849.00,Samsung
"Original SME Samsung Galaxy J3 8GB (2016) Black, Freegift: Remax high Quality Bluetooth",628.00,Samsung
Samsung Galaxy A5(2016) Black with 32GB Micro SD,"1,249.00",Samsung
"Leagoo Z5 LTE (5"", Quad Core, 1GB, 8GB) - Titanium Grey",299.00,Leagoo
"Leagoo Z5 LTE (5"", Quad Core, 1GB, 8GB) - Champagne Gold",299.00,Leagoo
Xiaomi Redmi Note 3 32GB + 3GB Ram (Officially Xiaomi Malaysia Set) Grey,999.00,Xiaomi
"Original SME Samsung Galaxy J3 8GB (2016) Gold, Freegift: Remax high Quality Bluetooth",628.00,Samsung
"Original SME Samsung Galaxy J5 16GB (2016) Black, Freegift: Remax high Quality VR",869.00,Samsung
"Ashna A7 Octa Core 5.5"" 16GB/2GB (GOLD) ISLAMIC SMARTPHONE",488.00,ASHNA
Original SME Samsung Galaxy J3 8GB (2016) Black,589.00,Samsung
Lenovo A6010 Smartphone | Vibrant 5” Multimedia Companion - Black (Quad Core 1.2Ghz / 2GB RAM / 16GB),494.00,Lenovo
Lenovo A6010 Smartphone | Vibrant 5” Multimedia Companion - White (Quad Core 1.2Ghz / 2GB RAM / 16GB),494.00,Lenovo
ONEPLUS ONE PLUS X 16GB+3GB RAM (CHAMPAGNE WHITE),"1,199.00",Oneplus
Lenovo Vibe C A2020 5.0” LTE [16GB ROM + 1GB RAM] Ori LENOVO Msia (Black),359.00,Lenovo
Original SME Samsung Galaxy J3 8GB (2016) Gold,589.00,Samsung
"Ashna A7 Octa Core 5.5"" 16GB/2GB (GOLD) ISLAMIC SMARTPHONE",488.00,ASHNA
Lenovo Vibe C A2020 5.0” LTE [16GB ROM + 1GB RAM] Ori LENOVO Msia (White),359.00,Lenovo
Lenovo Vibe K5 (A6020) Octa Core Snapdragon 16GB+2GB Ori Lenovo MY (Grey),549.00,Lenovo
Lenovo Vibe K5 (A6020) Octa Core Snapdragon 16GB+2GB Ori Lenovo MY (Silver),549.00,Lenovo
Lenovo Vibe S1 Lite (16GB+2GB Ram) Octa Core 1.3GHz Ori Lenovo Msia (Midnight Blue),549.00,Lenovo
Lenovo Vibe K5 (A6020) Octa Core Snapdragon 16GB+2GB Ori Lenovo MY (Gold),555.00,Lenovo
ASUS ZenFone Zoom ZX551ML 128GB (Black),"1,099.00",ASUS
Lenovo K4 Note A7010 16GB+3GB Ram 5.5' Ori Lenovo Msia (BLACK),749.00,Lenovo
Lenovo K4 Note A7010 16GB+3GB Ram 5.5' Ori Lenovo Msia (WHITE),749.00,Lenovo
LENOVO VIBE SHOT / Z90 16MP 32GB (WHITE) ORI LENOVO MY,749.00,Lenovo
"LENOVO VIBE X3 5.5"" 21MP 32GB+3GB RAM (WHITE) ORI LENOVO MSIA","1,099.00",Lenovo
"ASUS ZENFONE 2 ZE551ML 5.5"" 32GB/4GB RAM ORI ASUS (Silver)",799.00,ASUS
"ASUS ZENFONE 2 ZE551ML 5.5"" 32GB/4GB RAM ORI ASUS (Gold)",799.00,ASUS
Logitech Wireless Touch Keyboard K400 Plus - White (920-007166),148.00,Logitech
Logitech Wireless Touch Keyboard K400 Plus - Black (920-007165),148.00,Logitech
Logitech MK235 Wireless Combo Keyboard + Mouse (920-007937),76.80,Logitech
Logitech MK270R Wireless Combo Keyboard + Mouse (920-006314),86.80,Logitech
Logitech M100R USB Mouse (910-003301),20.80,Logitech
"Asus ZenFone 3 ZE520KL 5.2""  4GB+64GB Dual SIM - Sapphire Black","1,319.00",ASUS
"Asus ZenFone 3 ZE520KL 5.2""  4GB+64GB Dual SIM - Sapphire Black [FREE GIFT : Sandisk OTG 32GB]","1,349.00",ASUS
"Asus ZenFone 3 ZE520KL 5.2""  4GB+64GB Dual SIM - Sapphire Black [FREE GIFT : Sandisk OTG 64GB]","1,379.00",ASUS
Asus ZenFone Selfie ZD551KL-6C072WW 32GB (Red),819.00,ASUS
Asus ZenFone Selfie ZD551KL-6G073WW 32GB (Gold),819.00,ASUS
Asus ZenFone Selfie ZD551KL-6J074WW 32GB (Silver),819.00,ASUS
Asus ZenFone Selfie ZD551KL-1I070WW 32GB (Pink),819.00,ASUS
Asus ZenFone Selfie ZD551KL-1B069WW 32GB (White),819.00,ASUS
Asus Zenfone Zoom (Zx551Ml) | Phone - White (Quad Core 2.5Ghz / 4GB RAM / 128GB),"1,516.00",ASUS
Asus Zenfone Zoom (Zx551Ml) | Phone - Black (Quad Core 2.5Ghz / 4GB RAM / 128GB),"1,516.00",ASUS
Samsung Galaxy J5 2016 SM-J510GN/DS White [OFFICIAL SAMSUNG WARRANTY],785.00,Samsung
Asus Zenfone Go 16GB ZC500TG (White),469.00,ASUS
Asus Zenfone Go 16GB ZC500TG (Blue),469.00,ASUS
Asus Zenfone Go 16GB ZC500TG (Gold),469.00,ASUS
Lenovo A7000 Plus (White),529.00,Lenovo
Lenovo Vibe P1 a42 (Grey),788.00,Lenovo
Lenovo Vibe P1 a42 (Gold),788.00,Lenovo
Asus Zenfone Go 16GB ZC500TG (Black),469.00,ASUS
Huawei P8 Lite ALE-L21 (Black),699.00,Huawei
Huawei P8 Lite ALE-L21 (White),699.00,Huawei
Lenovo A7000 Plus (Black),529.00,Lenovo
Asus Zenfone 2 ZE551ML 32GB (Black),798.00,ASUS
SME Samsung S7 Edge Gold [Free Gift : High Speed Samsung Wireless Charger],"3,099.00",Samsung
OPPO N1 Mini 16GB White,698.00,OPPO
SME Samsung S7 Edge Gold *FREE High Speed Samsung Wireless Charger+ High Quality Silicon Clear Case,"3,049.00",Samsung
SME Samsung S7 Edge Silver *FREE High Speed Samsung Wireless Charger+ High Quality Silicon Clear Case,"3,049.00",Samsung
SME Samsung S7 Edge Black *FREE High Speed Samsung Wireless Charger+ High Quality Silicon Clear Case,"3,049.00",Samsung
SME Samsung S7 Edge Silver *FREE Thick Quality Silicon Clear Case + Windscreen Holder + Silicon Car holder,"3,010.00",Samsung
SME Samsung S7 Edge Black *FREE Thick Quality Silicon Clear Case + Windscreen Holder + Silicon Car holder,"3,010.00",Samsung
SME Samsung S7 Edge Gold *FREE  Windscreen Holder,"2,892.00",Samsung
Vivo V3 32GB (Gold),899.00,Vivo
Vivo V3 32GB (Rose Gold),899.00,Vivo
Vivo Y31L 16GB (White),499.00,Vivo
Vivo Y31L 16GB (Black),499.00,Vivo
HTC Desire 628 Dual Sim D628h 2PVG200 Sunset Blue,799.00,HTC
HTC Desire 628 Dual Sim D628h 2PVG200 Cobalt White,799.00,HTC
Asus ZenFone 3 (ZE520KL)‏ Moonlight White 5.2´ 4GB RAM / 64GB,"1,330.00",ASUS
Leagoo T1 2GB+16GB (ROSE GOLD) – Official Leagoo Malaysia Warranty,499.00,Leagoo
Leagoo T1 2GB+16GB (GOLD) – Official Leagoo Malaysia Warranty,499.00,Leagoo
Leagoo T1 2GB+16GB (TITANIUM GREY) – Official Leagoo Malaysia Warranty,499.00,Leagoo
Leagoo Z5 3G Smartphone (TITANIUM GREY) - Official Leagoo Malaysia Warranty,299.00,Leagoo
Leagoo Z5 3G Smartphone (CHAMPAGNE GOLD) - Official Leagoo Malaysia Warranty,299.00,Leagoo
Leagoo Z5 3G Smartphone (ROSE GOLD) - Official Leagoo Malaysia Warranty,299.00,Leagoo
Leagoo T1 2GB+16GB (ROSE GOLD) – Official Leagoo Malaysia Warranty,499.00,Leagoo
Leagoo T1 2GB+16GB (GOLD) – Official Leagoo Malaysia Warranty,499.00,Leagoo
Leagoo T1 2GB+16GB (TITANIUM GREY) – Official Leagoo Malaysia Warranty,499.00,Leagoo
Leagoo Z5 4G LTE Smartphone (TITANIUM GREY) - Official Leagoo Malaysia Warranty,299.00,Leagoo
Leagoo Z5 4G LTE Smartphone (CHAMPAGNE GOLD) - Official Leagoo Malaysia Warranty,299.00,Leagoo
HTC Desire 526G Plus Dual Sim D526h 16GB/1GB Black [OFFICIAL HTC WARRANTY],399.00,HTC
HTC Desire 526G Plus Dual Sim D526h 16GB/1GB White [OFFICIAL HTC WARRANTY],399.00,HTC
HTC Desire 628 Dual Sim D628h 2PVG200 32GB/3GB Sunset Blue [FREE GIFT : MMC 16GB+HTC MUG][OFFICIAL HTC WARRANTY],839.00,HTC
HTC Desire 628 Dual Sim D628h 2PVG200 32GB/3GB Cobalt White [FREE GIFT : MMC 16GB+HTC MUG][OFFICIAL HTC WARRANTY],839.00,HTC
HTC Desire 526G Plus Dual Sim D526h 16GB/1GB Black [FREE GIFT : MMC 16GB+HTC MUG][OFFICIAL HTC WARRANTY],439.00,HTC
HTC Desire 526G Plus Dual Sim D526h 16GB/1GB White [FREE GIFT : MMC 16GB+HTC MUG][OFFICIAL HTC WARRANTY],439.00,HTC
Huawei Mate 8 NXT-L29 32GB 3GB Ram Ori Huawei Malaysia (Moonlight Silver),"1,699.00",Huawei
ZenFone 3 Max ‏3GB/32GB (ZC520TL) -  Sand Gold,799.00,ASUS
ZenFone 3 Max ‏3GB/32GB (ZC520TL) - Titanium Gray,799.00,ASUS
ZenFone 3 Max ‏3GB/32GB (ZC520TL) -  Sand Gold,799.00,ASUS
ZenFone 3 Max ‏3GB/32GB (ZC520TL) - Titanium Gray,799.00,ASUS
Samsung Galaxy J5 2016 SM-J510GN/DS Black [OFFICIAL SAMSUNG WARRANTY],785.00,Samsung
Samsung Galaxy J5 2016 SM-J510GN/DS Gold [OFFICIAL SAMSUNG WARRANTY],785.00,Samsung
Samsung Galaxy J1 Ace 8GB SM-J111F/DS Black,378.00,Samsung
Samsung Galaxy J1 Ace 8GB SM-J111F/DS Blue,378.00,Samsung
Samsung Galaxy J1 Ace 8GB SM-J111F/DS White,378.00,Samsung
Samsung Galaxy J1 Mini SM-J105B/DS Black,278.00,Samsung
Samsung Galaxy J1 Mini SM-J105B/DS Gold,278.00,Samsung
Samsung Galaxy J1 Mini SM-J105B/DS White,278.00,Samsung
Samsung Galaxy J7 2016 SM-J710GN/DS 16GB Black,939.00,Samsung
Samsung Galaxy J7 2016 SM-J710GN/DS 16GB Gold,939.00,Samsung
Samsung Galaxy J7 2016 SM-J710GN/DS 16GB White,939.00,Samsung
Lenovo A7000 Plus (White),530.00,Lenovo
Huawei Mate S CRR-UL00 (Luxurious Gold),"2,490.00",Huawei
Original Malaysia XiaoMi RedMi Note 3 - Gold (Free Remax FantasyLand VR),969.00,Xiaomi
Original Malaysia XiaoMi RedMi Note 3 - Gold (Free High Grade Bluetooth),979.00,Xiaomi
Alcatel One Touch Flash Plus 2 FL02 32GB/3GB Venus Gold [FREE GIFT : POWER BANK 2600mAH] [OFFICIAL ALCATEL WARRANTY],729.00,Alcatel
Alcatel One Touch Flash Plus 2 FL02 32GB/3GB Luna Silver [FREE GIFT : POWER BANK 2600mAH] [OFFICIAL ALCATEL WARRANTY],729.00,Alcatel
Alcatel One Touch Flash Plus 2 FL02 16GB/2GB Venus Gold [OFFICIAL ALCATEL WARRANTY],599.00,Alcatel
HTC Desire 830 Dual Sim D830u 2PVD100 32GB/3GB Black Gold [ FREE GIFT : MMC 16GB+HTC MUG][OFFICIAL HTC WARRANTY],999.00,HTC
HTC Desire 830 Dual Sim D830u 2PVD100 32GB/3GB Cobalt White [ FREE GIFT : MMC 16GB+HTC MUG][OFFICIAL HTC WARRANTY],999.00,HTC
HTC Desire 830 Dual Sim D830u 2PVD100 32GB/3GB Coral White [FREE GIFT : MMC 16GB+HTC MUG][OFFICIAL HTC WARRANTY],999.00,HTC
HTC Desire 626 Dual Sim 0PLQ100 16GB/2GB Blue Lagoon [ FREE GIFT : MMC 16GB+HTC MUG][OFFICIAL HTC WARRANTY],599.00,HTC
HTC Desire 626 Dual Sim 0PLQ100 16GB/2GB White [ FREE GIFT : MMC 16GB+HTC MUG][OFFICIAL HTC WARRANTY],599.00,HTC
Asus Zenfone 3 5.5” (ZE552KL) 64GB 4GB Original Asus Msia (Black),"1,599.00",ASUS
Asus Zenfone 3 5.5” (ZE552KL) 64GB 4GB Original Asus Msia (White),"1,599.00",ASUS
Asus Zenfone GO 5.5' ZB551KL LTE 16GB/2GB [Latest Model Ori Asus] (Gold),549.00,ASUS
Asus Zenfone 2 Laser 5.5” ZE550KL 32GB 2GB RAM Ori Msia Set (White),636.00,ASUS
ASUS ZENFONE SELFIE 32GB ZD551KL ORI ASUS MY (Black),799.00,ASUS
ASUS ZENFONE SELFIE 32GB ZD551KL ORI ASUS MY (Pink),799.00,ASUS
ASUS ZENFONE SELFIE 32GB ZD551KL ORI ASUS MY (Gold),799.00,ASUS
ASUS ZENFONE SELFIE 32GB ZD551KL ORI ASUS MY (Silver),799.00,ASUS
Asus Zenfone GO 4.5” (ZB452KG) 8GB+1GB RAM 8MP ORI ASUS MY (Silver),299.00,ASUS
Asus Zenfone GO 4.5” (ZB452KG) 8GB+1GB RAM 8MP ORI ASUS MY (Gold),299.00,ASUS
LG NEXUS 5X LG-H791 (LG MALAYSIA SET) FOC TEMPERED GLASS 32GB (Carbon),"1,122.00",LG
Asus Zenfone 3 ZE520KL (64GB+4GB) Original Asus Malaysia Set (Black),"1,313.00",ASUS
[PRE-ORDER] Samsung Galaxy Note 7 64GB (1 year warranty by Samsung Malaysia SME) Gold [ETA : END OF SEPTEMBER],"3,188.00",Samsung
[PRE-ORDER] Samsung Galaxy Note 7 64GB (1 year warranty by Samsung Malaysia SME) Silver [ETA : END OF SEPTEMBER],"3,188.00",Samsung
[PRE-ORDER] Samsung Galaxy Note 7 64GB (1 year warranty by Samsung Malaysia SME) Black [ETA : END OF SEPTEMBER],"3,188.00",Samsung
ASUS ZENFONE 3 ZE552KL 64GB/4GB (5.5-INCH)  - WHITE,"1,495.00",ASUS
Lenovo Vibe C A2020 5.0” LTE [16GB ROM + 1GB RAM] Ori LENOVO Msia (Black),369.00,Lenovo
HTC 10 ( One M10 ) Original Malaysia Set (Topaz Gold) FOC Tempered Glass & Case,"2,599.00",HTC
HTC 10 ( One M10 ) Original Malaysia Set (Carbon Grey) FOC Tempered Glass & Case,"2,599.00",HTC
ASUS ZENFONE 3 ZE552KL 64GB/4GB (5.5-INCH)  - BLACK,"1,495.00",ASUS
Apple iPhone 5S 16GB Silver ,"1,200.00",Apple
Samsung Galaxy J1 ACE VE - 8GB - J111 (BLUE),368.00,Samsung
Samsung Galaxy J1 ACE VE - J111 8GB (WHITE),368.00,Samsung
Samsung Galaxy J1 ACE VE - 8GB - J111 (BLACK),368.00,Samsung
Huawei Honor 5c (16GB ROM +2GB RAM) (13MP+8MP) Octa Core Ori Huawei MY (Grey),755.00,Huawei
Asus ZenFone 2 Laser 6.0 ZE600KL-6G027WW 2GB/16GB (Gold),859.00,ASUS
Asus ZenFone 2 Laser ZE550KL-6G216WW 32GB (Gold),659.00,ASUS
Asus ZenFone Go 4.5 ZB452KG-6G038WW 8GB (Gold),324.00,ASUS
Asus ZenFone Go 4.5 ZB452KG-6K040WW 8GB (Silver Blue),324.00,ASUS
Asus ZenFone Go 4.5 ZB452KG-1E028WW 8GB (Yellow),293.00,ASUS
Asus ZenFone Go 4.5 ZB452KG-6J030WW 8GB (Silver),293.00,ASUS
Asus ZenFone Go 4.5 ZB452KG-6G029WW 8GB (Gold),293.00,ASUS
Asus ZenFone Go 4.5 ZB452KG-6J039WW 8GB (Silver),324.00,ASUS
Asus ZenFone Go 4.5 Plus ZC451TG-1B044WW 8GB (White),389.00,ASUS
Asus ZenFone Go 4.5 Plus ZC451TG-1A043WW (Black),389.00,ASUS
Asus ZenFone Go 5.5 ZB551KL-1D082WW 16GB (Blue),569.00,ASUS
Asus ZenFone Go 4.5 Plus ZC451TG-1D045WW 8GB (Blue),389.00,ASUS
Asus ZenFone Go 4.5 Plus ZC451TG-1I046WW 8GB (Pink),389.00,ASUS
Asus ZenFone 2 Laser ZE500KL-1B364WW 2GB/16GB (White),569.00,ASUS
Asus ZenFone 2 Laser ZE500KL-1C365WW 2GB/16GB (Red),569.00,ASUS
Asus ZenFone 2 Laser ZE500KL-1F366WW 2GB/16GB (Purple),569.00,ASUS
OnePlus X 16GB/3GB - Champagne White,"1,029.00",Oneplus
Samsung Galaxy J2 Black,532.00,Samsung
Samsung Galaxy J2 Gold,532.00,Samsung
Samsung Galaxy A9 Pro - Gold,"1,899.00",Samsung
Acer Liquid X2 3GB/32GB (S59-Black) + FREE Tempered Glass,988.00,Acer
"Huawei P9 Lite 5.2"" 16GB - Black","1,099.00",Huawei
DOOGEE NOVA Y100X 8GB (BLACK),299.00,Doogee
DOOGEE VALENCIA 2 Y100PRO 16GB LTE (GREY),399.00,Doogee
DOOGEE VALENCIA 2 Y100PRO 16GB LTE (SILVER),399.00,Doogee
Oneplus X E1001 16GB (White),"1,029.00",Oneplus
Samsung Galaxy J1 ACE 2016 - 8GB - J111 (BLACK),365.00,Samsung
"iNew U9 6"" LTE - Original iNew Malaysia Set (Gold)",399.00,iNEW
Lenovo Vibe Shot Z90a40 32GB (Grey),"1,185.00",Lenovo
Lenovo Vibe Shot Z90a40 32GB (Red),"1,185.00",Lenovo
Lenovo A1000 (Black),245.00,Lenovo
Lenovo A2010 (Black),370.00,Lenovo
Lenovo PHAB Plus PB1-770M 32GB (Gold),"1,099.00",Lenovo
HTC Desire 820S Dual Sim (White),927.00,HTC
iNew Mini 1 0.96 Inch Mini Bluetooth Pocket Card Cell Phone Black,79.00,iNEW
iNew V1 5.0 Inch MTK6582 1GB Android 4.4 8GB 3G Sony Camera Wifi Smartphone - RED,339.00,iNEW
OPPO Neo 7 - 16GB LTE WHITE,598.00,OPPO
OPPO Neo 7 - 16GB LTE BLACK,598.00,OPPO
Apple iPhone 6s Plus 16Gb Gold [FREE GIFT : Silicon Holder],"3,588.00",Apple
Microsoft Lumia 430 Dual Sim Black [BUY 1 FREE 1 (Microsoft Lumia 430 Dual Sim Orange)],339.00,Microsoft
Huawei Honor 7 L01 (Grey) [FREE GIFT : X-MEN Hard casing + X-MEN T-Shirt],"1,225.00",Huawei
Huawei Honor 7 L01 (Silver) [FREE GIFT : X-MEN Hard casing + X-MEN T-Shirt],"1,225.00",Huawei
[IMPORTED]LG Nexus 5X H798 16GB (White),"1,099.00",LG
[IMPORTED]LG Nexus 5X H798 32GB (White),"1,299.00",LG
"SAMSUNG GALAXY NOTE 5 (5.7"") 32GB+4GB RAM DUAL SIM (BLACK) ORI SME","2,499.00",Samsung
OPPO A37 NEO 9 16GB GOLD,798.00,OPPO
OPPO A37 NEO 9 16GB ROSE GOLD,798.00,OPPO
SONY XPERIA XA F3116 16GB LIME GOLD,"1,199.00",Sony
"Asus ZenFone 3 ZE520KL 5.2""  4GB/64GB Dual SIM - Sapphire Black","1,315.00",ASUS
(Pre-Order) Samsung Galaxy Note 7 - Black Onyx [ETA : END OF SEPTEMBER],"3,199.00",Samsung
(Pre-Order) Samsung Galaxy Note 7 - Gold Platinum [ETA : END OF SEPTEMBER],"3,199.00",Samsung
(Pre-Order) Samsung Galaxy Note 7 - Silver Titanium [ETA : END OF SEPTEMBER],"3,199.00",Samsung
Samsung Galaxy J3 (2016) (SM-J320GZ) 8GB - Gold,585.00,Samsung
Asus ZenFone Go ZB551KL 5.5' 2GB/16GB - Gold,529.00,ASUS
Asus ZenFone Go ZB551KL 5.5' 2GB/16GB - Grey,529.00,ASUS
Logitech R400 Wireless Presenter (910-001361),168.00,Logitech
Logitech Bluetooth Audio Adapter for Speaker (980-000915),88.00,Logitech
